date,vt1,vt1.5,vt2,vt2.5,vt3,ma1,ma2,ma3,ct1,ct2,ct3,ny1,ny2,ny3,pa1,pa2,pa3,de1,de2,de3,md1,md2,md3,vt1.cum,vt1.5.cum,vt2.cum,vt2.5.cum,vt3.cum,ma1.cum,ma2.cum,ma3.cum,ct1.cum,ct2.cum,ct3.cum,ny1.cum,ny2.cum,ny3.cum,pa1.cum,pa2.cum,pa3.cum,de1.cum,de2.cum,de3.cum,md1.cum,md2.cum,md3.cum,,,,,,,,,
5/4/23,8.85,8.85,8.85,8.85,8.85,9.2,9.2,9.2,9,9,9,3.388695327,3.388695327,3.388695327,7.347399184,7.347399184,7.347399184,10.95,10.95,10.95,13.6846,13.6846,13.6846,1292.03214,1139.13214,1056.73214,930.4430066,856.2456011,1416.732884,1179.922659,869.2129347,1182.699614,1026.184763,810.4845489,1036.884176,908.6495251,784.4783755,1079.043334,953.6932268,734.8467319,2012.254587,1715.948674,1419.782043,1774.745835,1664.86285,1383.44135,,,,,,,,,
5/5/23,13.7,13.7,13.7,13.7,13.7,12.55,12.55,12.55,6.5,6.5,6.5,6.305692706,6.305692706,6.305692706,8.235730538,8.235730538,8.235730538,13.15,13.15,13.15,15.3964,15.3964,15.3964,1305.73214,1152.83214,1070.43214,944.1430066,869.9456011,1429.282884,1192.472659,881.7629347,1189.199614,1032.684763,816.9845489,1043.189869,914.9552178,790.7840682,1087.279065,961.9289573,743.0824625,2025.404587,1729.098674,1432.932043,1790.142235,1680.25925,1398.83775,,,,,,,,,
5/6/23,17.6,17.6,17.6,17.6,17.6,16.70978837,16.70978837,16.70978837,12,12,12,7.310158439,7.310158439,7.310158439,13.423768,13.423768,13.423768,15.8,15.8,15.8,17.9218,17.9218,17.9218,1323.33214,1170.43214,1088.03214,961.7430066,887.5456011,1445.992672,1209.182447,898.4727231,1201.199614,1044.684763,828.9845489,1050.500027,922.2653763,798.0942266,1100.702833,975.3527253,756.5062305,2041.204587,1744.898674,1448.732043,1808.064035,1698.18105,1416.75955,,,,,,,,,
5/7/23,22.85,22.85,22.85,22.85,22.85,18.9,18.9,18.9,21,21,21,11.42439613,11.42439613,11.42439613,13.55,13.55,13.55,22.35,22.35,22.35,20.89,20.89,20.89,1346.18214,1193.28214,1110.88214,984.5930066,910.3956011,1464.892672,1228.082447,917.3727231,1222.199614,1065.684763,849.9845489,1061.924424,933.6897724,809.5186227,1114.252833,988.9027253,770.0562305,2063.554587,1767.248674,1471.082043,1828.954035,1719.07105,1437.64955,,,,,,,,,
5/8/23,16,16,16,16,16,21.25,21.25,21.25,23,23,23,19,19,19,23.15,23.15,23.15,30.1,30.1,30.1,29.494,29.494,29.494,1362.18214,1209.28214,1126.88214,1000.593007,926.3956011,1486.142672,1249.332447,938.6227231,1245.199614,1088.684763,872.9845489,1080.924424,952.6897724,828.5186227,1137.402833,1012.052725,793.2062305,2093.654587,1797.348674,1501.182043,1858.448035,1748.56505,1467.14355,,,,,,,,,
5/9/23,10.03429874,10.03429874,10.03429874,10.03429874,10.03429874,13.7,13.7,13.7,16,16,16,10.44044206,10.44044206,10.44044206,20,20,20,15.6,15.6,15.6,0,0,0,1372.216439,1219.316439,1136.916439,1010.627305,936.4298999,1499.842672,1263.032447,952.3227231,1261.199614,1104.684763,888.9845489,1091.364866,963.1302145,838.9590648,1157.402833,1032.052725,813.2062305,2109.254587,1812.948674,1516.782043,1858.448035,1748.56505,1467.14355,,,,,,,,,
5/10/23,15.66278705,15.66278705,15.66278705,15.66278705,15.66278705,14.61627982,14.61627982,14.61627982,11.58818633,11.58818633,11.58818633,7.589469561,7.589469561,7.589469561,14.67128612,14.67128612,14.67128612,16.25,16.25,16.25,0,0,0,1387.879226,1234.979226,1152.579226,1026.290092,952.0926869,1514.458952,1277.648727,966.9390029,1272.7878,1116.272949,900.5727352,1098.954335,970.719684,846.5485344,1172.074119,1046.724011,827.8775166,2125.504587,1829.198674,1533.032043,1858.448035,1748.56505,1467.14355,,,,,,,,,
5/11/23,23.5,23.5,23.5,23.5,23.5,21.45,21.45,21.45,14,14,14,12.72776922,12.72776922,12.72776922,18.36608739,18.36608739,18.36608739,0,0,0,0,0,0,1411.379226,1258.479226,1176.079226,1049.790092,975.5926869,1535.908952,1299.098727,988.3890029,1286.7878,1130.272949,914.5727352,1111.682104,983.4474532,859.2763036,1190.440206,1065.090099,846.243604,2125.504587,1829.198674,1533.032043,1858.448035,1748.56505,1467.14355,,,,,,,,,
5/12/23,28.2,28.2,28.2,28.2,28.2,25.6,25.6,25.6,26,26,26,20.5,20.5,20.5,22.9,22.9,22.9,0,0,0,0,0,0,1439.579226,1286.679226,1204.279226,1077.990092,1003.792687,1561.508952,1324.698727,1013.989003,1312.7878,1156.272949,940.5727352,1132.182104,1003.947453,879.7763036,1213.340206,1087.990099,869.143604,2125.504587,1829.198674,1533.032043,1858.448035,1748.56505,1467.14355,,,,,,,,,
5/13/23,18.9,18.9,18.9,18.9,18.9,26.1,26.1,26.1,32.5,32.5,32.5,24,24,24,19.7,19.7,19.7,0,0,0,0,0,0,1458.479226,1305.579226,1223.179226,1096.890092,1022.692687,1587.608952,1350.798727,1040.089003,1345.2878,1188.772949,973.0727352,1156.182104,1027.947453,903.7763036,1233.040206,1107.690099,888.843604,2125.504587,1829.198674,1533.032043,1858.448035,1748.56505,1467.14355,,,,,,,,,
5/14/23,12.45,12.45,12.45,12.45,12.45,15.6,15.6,15.6,21,21,21,14.08444317,14.08444317,14.08444317,18.9,18.9,18.9,0,0,0,0,0,0,1470.929226,1318.029226,1235.629226,1109.340092,1035.142687,1603.208952,1366.398727,1055.689003,1366.2878,1209.772949,994.0727352,1170.266548,1042.031896,917.8607467,1251.940206,1126.590099,907.743604,2125.504587,1829.198674,1533.032043,1858.448035,1748.56505,1467.14355,,,,,,,,,
5/15/23,15.4,15.4,15.4,15.4,15.4,15.95077863,15.95077863,15.95077863,14,14,14,6.337701836,6.337701836,6.337701836,17.0368121,17.0368121,17.0368121,0,0,0,0,0,0,1486.329226,1333.429226,1251.029226,1124.740092,1050.542687,1619.159731,1382.349506,1071.639782,1380.2878,1223.772949,1008.072735,1176.604249,1048.369598,924.1984486,1268.977018,1143.626911,924.7804161,2125.504587,1829.198674,1533.032043,1858.448035,1748.56505,1467.14355,,,,,,,,,
5/16/23,12.5,12.5,12.5,12.5,12.5,24.3,24.3,24.3,18,18,18,12.57696137,12.57696137,12.57696137,15.10109201,15.10109201,15.10109201,0,0,0,0,0,0,1498.829226,1345.929226,1263.529226,1137.240092,1063.042687,1643.459731,1406.649506,1095.939782,1398.2878,1241.772949,1026.072735,1189.181211,1060.94656,936.7754099,1284.07811,1158.728003,939.8815081,2125.504587,1829.198674,1533.032043,1858.448035,1748.56505,1467.14355,,,,,,,,,
5/17/23,2.550842156,2.550842156,2.550842156,2.550842156,2.550842156,9.439909906,9.439909906,9.439909906,21.5,21.5,21.5,15.7081241,15.7081241,15.7081241,14.75,14.75,14.75,0,0,0,0,0,0,1501.380068,1348.480068,1266.080068,1139.790935,1065.593529,1652.899641,1416.089416,1105.379691,1419.7878,1263.272949,1047.572735,1204.889335,1076.654684,952.483534,1298.82811,1173.478003,954.6315081,2125.504587,1829.198674,1533.032043,1858.448035,1748.56505,1467.14355,,,,,,,,,
5/18/23,8.071573671,8.071573671,8.071573671,8.071573671,8.071573671,10.6596443,10.6596443,10.6596443,5.441716817,5.441716817,5.441716817,1.781504497,1.781504497,1.781504497,9.727263402,9.727263402,9.727263402,0,0,0,0,0,0,1509.451641,1356.551641,1274.151641,1147.862508,1073.665103,1663.559285,1426.74906,1116.039336,1425.229517,1268.714666,1053.014452,1206.670839,1078.436188,954.2650385,1308.555374,1183.205266,964.3587715,2125.504587,1829.198674,1533.032043,1858.448035,1748.56505,1467.14355,,,,,,,,,
5/19/23,16.1,16.1,16.1,16.1,16.1,17.5,17.5,17.5,8.968497929,8.968497929,8.968497929,10.90263581,10.90263581,10.90263581,19.95,19.95,19.95,0,0,0,0,0,0,1525.551641,1372.651641,1290.251641,1163.962508,1089.765103,1681.059285,1444.24906,1133.539336,1434.198015,1277.683164,1061.98295,1217.573475,1089.338824,965.1676743,1328.505374,1203.155266,984.3087715,2125.504587,1829.198674,1533.032043,1858.448035,1748.56505,1467.14355,,,,,,,,,
5/20/23,24.45,24.45,24.45,24.45,24.45,15.05,15.05,15.05,10,10,10,22,22,22,17.3,17.3,17.3,0,0,0,0,0,0,1550.001641,1397.101641,1314.701641,1188.412508,1114.215103,1696.109285,1459.29906,1148.589336,1444.198015,1287.683164,1071.98295,1239.573475,1111.338824,987.1676743,1345.805374,1220.455266,1001.608771,2125.504587,1829.198674,1533.032043,1858.448035,1748.56505,1467.14355,,,,,,,,,
5/21/23,21.85,21.85,21.85,21.85,21.85,21.8,21.8,21.8,16,16,16,18.5,18.5,18.5,20.6,20.6,20.6,0,0,0,0,0,0,1571.851641,1418.951641,1336.551641,1210.262508,1136.065103,1717.909285,1481.09906,1170.389336,1460.198015,1303.683164,1087.98295,1258.073475,1129.838824,1005.667674,1366.405374,1241.055266,1022.208771,2125.504587,1829.198674,1533.032043,1858.448035,1748.56505,1467.14355,,,,,,,,,
5/22/23,13,13,13,13,13,20.95,20.95,20.95,17,17,17,15.5,15.5,15.5,21.25,21.25,21.25,0,0,0,0,0,0,1584.851641,1431.951641,1349.551641,1223.262508,1149.065103,1738.859285,1502.04906,1191.339336,1477.198015,1320.683164,1104.98295,1273.573475,1145.338824,1021.167674,1387.655374,1262.305266,1043.458771,2125.504587,1829.198674,1533.032043,1858.448035,1748.56505,1467.14355,,,,,,,,,
5/23/23,15.64953092,15.64953092,15.64953092,15.64953092,15.64953092,21.25,21.25,21.25,16.5,16.5,16.5,17,17,17,20.4,20.4,20.4,0,0,0,0,0,0,1600.501172,1447.601172,1365.201172,1238.912039,1164.714634,1760.109285,1523.29906,1212.589336,1493.698015,1337.183164,1121.48295,1290.573475,1162.338824,1038.167674,1408.055374,1282.705266,1063.858771,2125.504587,1829.198674,1533.032043,1858.448035,1748.56505,1467.14355,,,,,,,,,
5/24/23,11.8,11.8,11.8,11.8,11.8,22.1,22.1,22.1,0,0,0,24,24,24,21.85,21.85,21.85,0,0,0,0,0,0,1612.301172,1459.401172,1377.001172,1250.712039,1176.514634,1782.209285,1545.39906,1234.689336,1493.698015,1337.183164,1121.48295,1314.573475,1186.338824,1062.167674,1429.905374,1304.555266,1085.708771,2125.504587,1829.198674,1533.032043,1858.448035,1748.56505,1467.14355,,,,,,,,,
5/25/23,13.65,13.65,13.65,13.65,13.65,14.2,14.2,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1625.951172,1473.051172,1390.651172,1264.362039,1190.164634,1796.409285,1559.59906,1248.889336,1493.698015,1337.183164,1121.48295,1314.573475,1186.338824,1062.167674,1429.905374,1304.555266,1085.708771,2125.504587,1829.198674,1533.032043,1858.448035,1748.56505,1467.14355,,,,,,,,,
5/26/23,15.13075014,15.13075014,15.13075014,15.13075014,15.13075014,16.07709713,16.07709713,16.07709713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641.081923,1488.181923,1405.781923,1279.492789,1205.295384,1812.486382,1575.676157,1264.966433,1493.698015,1337.183164,1121.48295,1314.573475,1186.338824,1062.167674,1429.905374,1304.555266,1085.708771,2125.504587,1829.198674,1533.032043,1858.448035,1748.56505,1467.14355,,,,,,,,,
5/27/23,23.3,23.3,23.3,23.3,23.3,22.3,22.3,22.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1664.381923,1511.481923,1429.081923,1302.792789,1228.595384,1834.786382,1597.976157,1287.266433,1493.698015,1337.183164,1121.48295,1314.573475,1186.338824,1062.167674,1429.905374,1304.555266,1085.708771,2125.504587,1829.198674,1533.032043,1858.448035,1748.56505,1467.14355,,,,,,,,,
5/28/23,30.15,30.15,30.15,30.15,30.15,28.55,28.55,28.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694.531923,1541.631923,1459.231923,1332.942789,1258.745384,1863.336382,1626.526157,1315.816433,1493.698015,1337.183164,1121.48295,1314.573475,1186.338824,1062.167674,1429.905374,1304.555266,1085.708771,2125.504587,1829.198674,1533.032043,1858.448035,1748.56505,1467.14355,,,,,,,,,
5/29/23,26.85,26.85,26.85,26.85,26.85,26.1,26.1,26.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1721.381923,1568.481923,1486.081923,1359.792789,1285.595384,1889.436382,1652.626157,1341.916433,1493.698015,1337.183164,1121.48295,1314.573475,1186.338824,1062.167674,1429.905374,1304.555266,1085.708771,2125.504587,1829.198674,1533.032043,1858.448035,1748.56505,1467.14355,,,,,,,,,
5/30/23,24.1,24.1,24.1,24.1,24.1,20.3,20.3,20.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745.481923,1592.581923,1510.181923,1383.892789,1309.695384,1909.736382,1672.926157,1362.216433,1493.698015,1337.183164,1121.48295,1314.573475,1186.338824,1062.167674,1429.905374,1304.555266,1085.708771,2125.504587,1829.198674,1533.032043,1858.448035,1748.56505,1467.14355,,,,,,,,,
5/31/23,0,0,0,0,0,25.85,25.85,25.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745.481923,1592.581923,1510.181923,1383.892789,1309.695384,1935.586382,1698.776157,1388.066433,1493.698015,1337.183164,1121.48295,1314.573475,1186.338824,1062.167674,1429.905374,1304.555266,1085.708771,2125.504587,1829.198674,1533.032043,1858.448035,1748.56505,1467.14355,,,,,,,,,
